ID,Name,searchstring,Country,Played
362201,L Gregory (Lewis Gregory),L Gregory,ENG,"One-Day Internationals player (2021, 3 matches)Twenty20 Internationals player (2019/20 - 2021, 9 matches)Combined Test, ODI and T20I player (2019/20 - 2021)Under-19s Youth Test matches player (2010 - 2010/11, 4 matches)Under-19s Youth One-Day Internationals player (2010 - 2010/11, 9 matches)Under-19s Youth Twenty20 Internationals player (2010, 1 match)Twenty20 matches player (2011 - 2025/26, 266 matches)"
298197,MA Parker (Matthew Parker),W Parker,SCOT,"One-Day Internationals player (2010, 10 matches)Twenty20 Internationals player (2011/12, 2 matches)Combined Test, ODI and T20I player (2010 - 2011/12)Twenty20 matches player (2011/12, 6 matches)"
1216350,W Parker (Wil Parker),W Parker,AUS,"Twenty20 matches player (2020/21 - 2022/23, 9 matches)"
709675,JJ Bazley (James Bazley),JJ Bazley,AUS,"Under-19s Youth One-Day Internationals player (2013/14, 9 matches)Twenty20 matches player (2014/15 - 2024/25, 48 matches)"
1080727,BM Perry (Brianna Perry),M Perry,NZ,"Women's Twenty20 player (2016/17 - 2018/19, 8 matches)"
1088619,M Perry (Mitchell Perry),M Perry,AUS,"Twenty20 matches player (2020/21 - 2025/26, 5 matches)"
414990,JT Ball (Jake Ball),JT Ball,ENG,"Test matches player (2016 - 2017/18, 4 matches)One-Day Internationals player (2016/17 - 2018, 18 matches)Twenty20 Internationals player (2018, 2 matches)Combined Test, ODI and T20I player (2016 - 2018)Under-19s Youth Test matches player (2010, 2 matches)Under-19s Youth One-Day Internationals player (2010, 1 match)Under-19s Youth Twenty20 Internationals player (2010, 1 match)Twenty20 matches player (2011 - 2025, 139 matches)"
825211,RJ Gibson (Ryan Gibson),RJ Gibson,AUS,"Twenty20 matches player (2016/17 - 2022/23, 29 matches)"
1213979,MJ Owen (Mitchell Owen),MJ Owen,AUS,"One-Day Internationals player (2025/26, 3 matches)Twenty20 Internationals player (2025 - 2025/26, 15 matches)Combined Test, ODI and T20I player (2025 - 2025/26)Twenty20 matches player (2020/21 - 2025/26, 75 matches)"
1168049,J Fraser-McGurk (Jake Fraser-McGurk),J Fraser-McGurk,AUS,"One-Day Internationals player (2023/24 - 2024/25, 7 matches)Twenty20 Internationals player (2024 - 2025, 8 matches)Combined Test, ODI and T20I player (2023/24 - 2025)Under-19s Youth One-Day Internationals player (2019 - 2019/20, 7 matches)Twenty20 matches player (2020/21 - 2025/26, 98 matches)"
1219974,SM Elliott (Sam Elliott),SM Elliott,AUS,"Twenty20 matches player (2021/22 - 2025/26, 6 matches)"
1291729,Syed Faridoun,Syed Faridoun,PAK,"Twenty20 matches player (2021/22, 1 match)"
1219972,BL Couch (Brody Couch),BL Couch,AUS,"Twenty20 matches player (2021/22 - 2025/26, 39 matches)"
858435,L Guthrie (Liam Guthrie),L Guthrie,AUS,"Under-19s Youth Test matches player (2015, 1 match)Under-19s Youth One-Day Internationals player (2015, 2 matches)Twenty20 matches player (2021/22 - 2025, 7 matches)"
643433,GHS Garton (George Garton),GHS Garton,ENG,"Twenty20 Internationals player (2021/22, 1 match)Under-19s Youth One-Day Internationals player (2015 - 2015/16, 6 matches)Twenty20 matches player (2016 - 2025/26, 122 matches)"
461632,RJW Topley (Reece Topley),RJW Topley,ENG,"One-Day Internationals player (2015 - 2024/25, 30 matches)Twenty20 Internationals player (2015 - 2024/25, 35 matches)Combined Test, ODI and T20I player (2015 - 2024/25)Under-19s Youth One-Day Internationals player (2011 - 2012, 15 matches)Twenty20 matches player (2012 - 2025/26, 207 matches)"
902907,TA Lammonby (Tom Lammonby),TA Lammonby,ENG,"Under-19s Youth Test matches player (2018/19, 2 matches)Under-19s Youth One-Day Internationals player (2017 - 2018/19, 8 matches)Under-19s Youth Twenty20 Internationals player (2018/19, 1 match)Twenty20 matches player (2019 - 2025, 84 matches)"
1170469,J Kann (Josh Kann),J Kann,AUS,"Under-19s Youth Test matches player (2018/19, 1 match)Under-19s Youth One-Day Internationals player (2018/19, 3 matches)Twenty20 matches player (2021/22, 3 matches)"
685319,TJ Kannemeyer (Thomas Kannemeyer),J Kann,SA,"Twenty20 matches player (2014/15 - 2015/16, 4 matches)"
643885,S Mahmood (Saqib Mahmood),S Mahmood,ENG,"Test matches player (2021/22, 2 matches)One-Day Internationals player (2019/20 - 2025, 17 matches)Twenty20 Internationals player (2019/20 - 2024/25, 19 matches)Combined Test, ODI and T20I player (2019/20 - 2025)Under-19s Youth Test matches player (2014 - 2015, 3 matches)Under-19s Youth One-Day Internationals player (2015 - 2015/16, 12 matches)Twenty20 matches player (2015 - 2025/26, 94 matches)"
766809,JA Thompson (Jordan Thompson),JA Thompson,ENG,"Twenty20 matches player (2018 - 2025, 127 matches)"
1062338,XA Crone (Xavier Crone),XA Crone,AUS,"Twenty20 matches player (2021/22 - 2024/25, 3 matches)"
1158100,Mohammad Hasnain,Mohammad Hasnain,PAK,"One-Day Internationals player (2018/19 - 2024/25, 15 matches)Twenty20 Internationals player (2019 - 2024/25, 28 matches)Combined Test, ODI and T20I player (2018/19 - 2024/25)Under-19s Youth One-Day Internationals player (2016/17 - 2018/19, 3 matches)Twenty20 matches player (2018/19 - 2025/26, 127 matches)"
41327,Mohammad Hasnain,Mohammad Hasnain,PAK,"Under-19s Youth One-Day Internationals player (1991/92, 3 matches)Twenty20 matches player (2004/05 - 2005/06, 4 matches)"
1249564,Ahmed Daniyal,Ahmed Daniyal,PAK,"Twenty20 Internationals player (2025, 2 matches)Twenty20 matches player (2020/21 - 2026, 52 matches)"
781297,J Seymour (James Seymour),J Seymour,AUS,"Twenty20 matches player (2021/22 - 2022/23, 14 matches)"
774211,DMK Grant (David Grant),DMK Grant,AUS,"Under-19s Youth Test matches player (2015, 2 matches)Under-19s Youth One-Day Internationals player (2014/15 - 2015/16, 9 matches)Twenty20 matches player (2021/22, 2 matches)"
499488,RH McDonald (Ronan McDonald),RH McDonald,AUS,"Twenty20 matches player (2021/22, 1 match)"
1292751,W Prestwidge (Will Prestwidge),W Prestwidge,AUS,"Twenty20 matches player (2021/22 - 2025/26, 9 matches)"
1223053,S McGiffin (Steven McGiffin),S McGiffin,AUS,"Twenty20 matches player (2021/22, 2 matches)"
826679,SD Heazlett (Sam Heazlett),SD Heazlett,AUS,"One-Day Internationals player (2016/17, 1 match)Under-19s Youth Test matches player (2015, 1 match)Under-19s Youth One-Day Internationals player (2015, 4 matches)Twenty20 matches player (2015/16 - 2022/23, 51 matches)"
1295979,W Sanders (Will Sanders),W Sanders,AUS,"Twenty20 matches player (2021/22, 2 matches)"
297482,BW Sanderson (Ben Sanderson),W Sanders,ENG,"Under-19s Youth One-Day Internationals player (2008, 4 matches)Twenty20 matches player (2010 - 2025, 107 matches)"
1089962,PG Dooley (Patrick Dooley),PG Dooley,AUS,"Twenty20 matches player (2021/22 - 2025/26, 21 matches)"
1484711,T Murphy (Tracey Murphy),T Murphy,ENG,Women's Twenty20 official (2025)
1193685,T Murphy (Todd Murphy),T Murphy,AUS,"Test matches player (2022/23 - 2024/25, 7 matches)Under-19s Youth One-Day Internationals player (2019 - 2019/20, 7 matches)Twenty20 matches player (2021/22 - 2025/26, 30 matches)"
1124290,NA McSweeney (Nathan McSweeney),NA McSweeney,AUS,"Test matches player (2024/25, 3 matches)Under-19s Youth One-Day Internationals player (2017/18, 5 matches)Twenty20 matches player (2019/20 - 2025/26, 33 matches)"
974175,Fazalhaq Farooqi,Fazalhaq Farooqi,AFG,"One-Day Internationals player (2021/22 - 2024/25, 42 matches)Twenty20 Internationals player (2020/21 - 2025/26, 54 matches)Combined Test, ODI and T20I player (2020/21 - 2025/26)Under-19s Youth One-Day Internationals player (2018/19 - 2019/20, 10 matches)Twenty20 matches player (2019/20 - 2025/26, 153 matches)"
277912,TA Boult (Trent Boult),TA Boult,NZ,"Test matches player (2011/12 - 2022, 78 matches)One-Day Internationals player (2012 - 2023/24, 114 matches)Twenty20 Internationals player (2012/13 - 2024, 61 matches)Combined Test, ODI and T20I player (2011/12 - 2024)Under-19s Youth Test matches player (2006/07, 3 matches)Under-19s Youth One-Day Internationals player (2006/07 - 2007/08, 8 matches)Twenty20 matches player (2008/09 - 2026, 293 matches)"
226318,GL Wood (Greg Wood),L Wood,ENG,"Under-19s Youth Test matches player (2006, 2 matches)Under-19s Youth One-Day Internationals player (2005/06 - 2007/08, 22 matches)"
573170,L Wood (Luke Wood),L Wood,ENG,"One-Day Internationals player (2022/23 - 2025/26, 3 matches)Twenty20 Internationals player (2022 - 2025/26, 16 matches)Combined Test, ODI and T20I player (2022 - 2025/26)Under-19s Youth Test matches player (2014, 2 matches)Under-19s Youth One-Day Internationals player (2013/14 - 2014, 6 matches)Twenty20 matches player (2016 - 2025/26, 209 matches)"
8246,WM Woodfull (Bill Woodfull),L Wood,AUS,"Test matches player (1926 - 1934, 35 matches)"
1076473,Izharulhaq Naveed,Izharulhaq Naveed,AFG,"Under-19s Youth Test matches player (2021, 1 match)Under-19s Youth One-Day Internationals player (2021 - 2021/22, 13 matches)Twenty20 matches player (2022 - 2025, 41 matches)"
55395,C de Grandhomme (Colin de Grandhomme),C de Grandhomme,NZ/ZIM,"Test matches player (2016/17 - 2022, 29 matches)One-Day Internationals player (2011/12 - 2021/22, 45 matches)Twenty20 Internationals player (2011/12 - 2021, 41 matches)Combined Test, ODI and T20I player (2011/12 - 2022)Under-19s Youth One-Day Internationals player (2003/04, 6 matches)Twenty20 matches player (2006/07 - 2023, 253 matches)"
288617,RA Whiteley (Ross Whiteley),RA Whiteley,ENG,"Twenty20 matches player (2011 - 2025, 241 matches)"
530812,AJ Hosein (Akeal Hosein),AJ Hosein,WI,"One-Day Internationals player (2020/21 - 2025/26, 40 matches)Twenty20 Internationals player (2021 - 2025/26, 96 matches)Combined Test, ODI and T20I player (2020/21 - 2025/26)Under-19s Youth One-Day Internationals player (2011/12 - 2012, 10 matches)Twenty20 matches player (2014 - 2025/26, 273 matches)"
793447,Naveen-ul-Haq,Naveen-ul-Haq,AFG,"One-Day Internationals player (2016/17 - 2023/24, 15 matches)Twenty20 Internationals player (2019 - 2024/25, 48 matches)Combined Test, ODI and T20I player (2016/17 - 2024/25)Under-19s Youth One-Day Internationals player (2017/18, 12 matches)Twenty20 matches player (2016/17 - 2025/26, 223 matches)"
355269,JDS Neesham (James Neesham),JDS Neesham,NZ,"Test matches player (2013/14 - 2016/17, 12 matches)One-Day Internationals player (2012/13 - 2023/24, 76 matches)Twenty20 Internationals player (2012/13 - 2025/26, 105 matches)Combined Test, ODI and T20I player (2012/13 - 2025/26)Under-19s Youth Test matches player (2008, 1 match)Under-19s Youth One-Day Internationals player (2008 - 2009/10, 11 matches)Twenty20 matches player (2009/10 - 2025/26, 344 matches)"
51648,O Davies (Owen Davies),O Davies,WI,Test matches official (1961/62 - 1964/65)
681117,Faheem Ashraf,Faheem Ashraf,PAK,"Test matches player (2018 - 2023/24, 17 matches)One-Day Internationals player (2017 - 2025/26, 45 matches)Twenty20 Internationals player (2017/18 - 2025/26, 85 matches)Combined Test, ODI and T20I player (2017 - 2025/26)Twenty20 matches player (2015/16 - 2026, 266 matches)"
1176051,Sajjad Hossain,JA Davies,BAN,"Twenty20 matches player (2018/19, 2 matches)"
323223,R Jangid (Ravi Jangid),JA Davies,IND,"Twenty20 matches player (2009/10 - 2018/19, 51 matches)"
279676,V Boon (Vijay Boon),JA Davies,IND,"Twenty20 matches player (2006/07, 3 matches)"
341159,BN Jadeja (Balkrishna Jadeja),JA Davies,IND,"Twenty20 matches player (2009/10, 4 matches)"
279555,S Sofi (Sajad Sofi),JA Davies,IND,"Twenty20 matches player (2011/12, 2 matches)"
1254584,J Thomas (Jamie Thomas),JA Davies,AUS,Women's Twenty20 official (2021/22 - 2024/25)
798119,TS Hasabnis (Tejal Hasabnis),JA Davies,IND,"Women's One-Day Internationals player (2024/25, 6 matches)Women's Twenty20 player (2025/26, 5 matches)"
1444109,Aaditya Varadarajan,JA Davies,CAN,"One-Day Internationals player (2024, 3 matches)"
1484757,Aaishah Amjad,JA Davies,ENG,"Women's Twenty20 player (2025, 1 match)"
598980,Aamer Ijaz,JA Davies,PAK,"Twenty20 matches player (2015/16, 8 matches)"
793441,Aamer Jamal,JA Davies,PAK,"Test matches player (2023/24 - 2024/25, 8 matches)One-Day Internationals player (2024/25, 3 matches)Twenty20 Internationals player (2022 - 2023/24, 6 matches)Combined Test, ODI and T20I player (2022 - 2024/25)Twenty20 matches player (2021/22 - 2026, 62 matches)"
39324,Aamer Sajjad,JA Davies,PAK,"Twenty20 matches player (2004/05 - 2013/14, 28 matches)"
38970,Aaqib Javed,JA Davies,PAK,"Test matches player (1988/89 - 1998/99, 22 matches)One-Day Internationals player (1988/89 - 1998/99, 163 matches)Combined Test, ODI and T20I player (1988/89 - 1998/99)Under-19s Youth One-Day Internationals player (1987/88, 3 matches)"
1505665,Aarav Mahajan,JA Davies,IND,"Twenty20 matches player (2025/26, 3 matches)"
1198877,Abdullah Akbarjan,JA Davies,AUT,"Twenty20 Internationals player (2019 - 2024, 35 matches)Twenty20 matches player (2019 - 2024, 35 matches)"
394867,Abdullah Jan,JA Davies,PAK,"Twenty20 matches player (2009, 1 match)"
1159860,Abdullah Jasat,JA Davies,PAN,"Twenty20 Internationals player (2021/22 - 2023/24, 10 matches)Twenty20 matches player (2021/22 - 2023/24, 10 matches)"
1271987,Abdulmalik Jabarkhel,JA Davies,Fran,"Twenty20 Internationals player (2022, 2 matches)Twenty20 matches player (2022, 2 matches)"
313526,Abdul Jabbar,JA Davies,CAN,"One-Day Internationals player (2007/08, 2 matches)"
448241,Abdul Jabbar,JA Davies,PAK,"Twenty20 matches player (2009/10, 2 matches)"
1193008,Abdul Jabbar,JA Davies,QAT,Twenty20 Internationals official (2019/20 - 2025/26)Women's Twenty20 Internationals official (2019/20 - 2021/22)Twenty20 matches official (2019/20 - 2025/26)Women's Twenty20 official (2019/20 - 2021/22)
1204125,Abhijeet Ahuja,JA Davies,HUN,"Twenty20 Internationals player (2021 - 2023, 19 matches)Twenty20 matches player (2021 - 2023, 19 matches)"
1204126,Abhishek Ahuja,JA Davies,HUN,"Twenty20 Internationals player (2022 - 2024, 17 matches)Twenty20 matches player (2022 - 2024, 17 matches)"
410763,Abu Jayed,JA Davies,BAN,"Test matches player (2018 - 2021/22, 13 matches)One-Day Internationals player (2019, 2 matches)Twenty20 Internationals player (2017/18 - 2018, 3 matches)Combined Test, ODI and T20I player (2017/18 - 2021/22)Under-19s Youth Test matches player (2009, 2 matches)Under-19s Youth One-Day Internationals player (2011/12 - 2012, 4 matches)Under-19s Youth Twenty20 Internationals player (2009, 1 match)Twenty20 matches player (2013 - 2025/26, 93 matches)"
24978,Adeel Raja,JA Davies,NED,"One-Day Internationals player (2002/03 - 2010/11, 21 matches)Under-19s Youth One-Day Internationals player (1999/00, 6 matches)"
1300584,Aditya Jadeja,JA Davies,IND,"Twenty20 matches player (2023/24, 7 matches)"
26507,Aditya Jain,JA Davies,IND,"Under-19s Youth Test matches player (2004/05, 1 match)Twenty20 matches player (2006/07, 1 match)"
266315,Afjalur Rahman,JA Davies,BAN,Women's One-Day Internationals official (2008/09)Under-19s Youth Test matches official (2009)
1434170,PN Agarwal (Pooja Agarwal),JA Davies,LUX,"Women's Twenty20 Internationals player (2024 - 2025, 12 matches)Women's Twenty20 player (2024 - 2025, 12 matches)"
39463,Agha Javed,JA Davies,PAK,"Under-19s Youth Test matches player (1988/89, 3 matches)"
1399355,JKC Ahir (Jay Ahir),JA Davies,PAN,"Twenty20 Internationals player (2023/24, 3 matches)Twenty20 matches player (2023/24, 3 matches)"
213076,JS Ahmed (Jahid Ahmed),JA Davies,ENG,"Twenty20 matches player (2006, 2 matches)"
1125687,RK Ahmed (Rajjakuddin Ahmed),JA Davies,IND,"Twenty20 matches player (2017/18 - 2022/23, 32 matches)"
434662,Ahmed Jamal,JA Davies,PAK,"Twenty20 matches player (2009/10 - 2017/18, 34 matches)"
317256,Ahsan Jamil,JA Davies,PAK,"Twenty20 matches player (2015 - 2019/20, 4 matches)"
463056,KK Ahuja (Kaushal Kumar),JA Davies,MEX,"Twenty20 Internationals player (2019 - 2025/26, 18 matches)Twenty20 matches player (2019 - 2025/26, 18 matches)"
1255560,KS Ahuja (Kanika Ahuja),JA Davies,IND,"Women's Twenty20 Internationals player (2023 - 2023/24, 3 matches)Women's Twenty20 player (2022/23 - 2025/26, 27 matches)"
1081218,SA Ahuja (Suraj Ahuja),JA Davies,IND,"Under-19s Youth Test matches player (2018/19, 2 matches)Twenty20 matches player (2021/22 - 2025/26, 21 matches)"
25661,Aijaz Ali,JA Davies,USA,"One-Day Internationals player (2004, 2 matches)"
54982,Aisha Jalil,JA Davies,PAK,"Women's One-Day Internationals player (1996/97, 3 matches)"
554202,Ajatshatru Singh,JA Davies,IND,"Twenty20 matches player (2012/13, 3 matches)"
1511696,Ajay Kumar,JA Davies,UAE,"Twenty20 matches player (2025/26, 12 matches)"
481047,M Ajay Kumar (Ajay Kumar),JA Davies,IND,"Twenty20 matches player (2015/16, 1 match)"
923639,K Ajay Singh (Kukna Ajay Singh),JA Davies,IND,"Twenty20 matches player (2015/16 - 2025/26, 4 matches)"
594021,Ajay Verma,JA Davies,IND,Twenty20 matches official (2015/16 - 2022/23)
1163144,Ajaz Patel,JA Davies,LES,"Twenty20 Internationals player (2025/26, 2 matches)Twenty20 matches player (2025/26, 2 matches)"
1203669,Akif Javed,JA Davies,PAK,"One-Day Internationals player (2024/25, 3 matches)Twenty20 matches player (2019/20 - 2026, 80 matches)"
681067,Akif Raja,JA Davies,UAE/PAK,"One-Day Internationals player (2021/22 - 2022, 5 matches)Twenty20 Internationals player (2021/22 - 2025, 23 matches)Combined Test, ODI and T20I player (2021/22 - 2025)Twenty20 matches player (2021/22 - 2025, 35 matches)"
1161581,S Akshay Jain,JA Davies,IND,"Twenty20 matches player (2018/19 - 2022/23, 7 matches)"
1307967,J Alaare (Janet Alaare),JA Davies,GHA,"Women's Twenty20 Internationals player (2021/22, 3 matches)Women's Twenty20 player (2021/22, 3 matches)"
36175,JC Alabaster (Jack Alabaster),JA Davies,NZ,"Test matches player (1955/56 - 1971/72, 21 matches)"
1479982,FZ Albanjari (Fatimah Albanjari),JA Davies,INA,"Women's Twenty20 Internationals player (2025 - 2025/26, 3 matches)Women's Twenty20 player (2025 - 2025/26, 3 matches)"
1360162,JDP Albertze (Jacob Albertze),JA Davies,BER,"Twenty20 Internationals player (2022/23, 4 matches)Twenty20 matches player (2022/23, 4 matches)"
1267508,J Albin (Jacob Albin),JA Davies,BUL,"Twenty20 Internationals player (2021 - 2022, 25 matches)Twenty20 matches player (2021 - 2022, 25 matches)"
1072586,J Alder (Jarred Alder),JA Davies,SA,"Twenty20 matches player (2021/22, 2 matches)"
1476261,J Alexander (Jaco Alexander),JA Davies,Falk,"Twenty20 Internationals player (2024/25, 6 matches)Twenty20 matches player (2024/25, 6 matches)"
24687,RW Ali (Rajab Ali),JA Davies,KENYA,"One-Day Internationals player (1995/96 - 1997/98, 9 matches)"
48207,AC Alirajah (Ajith Alirajah),JA Davies,SL,"Under-19s Youth Test matches player (1986/87, 3 matches)Under-19s Youth One-Day Internationals player (1987/88, 5 matches)"
274007,Ali Jawad,JA Davies,PAK,"Under-19s Youth One-Day Internationals player (2007, 3 matches)"
1326486,JD Allan (Jarryd Allan),JA Davies,VAN,"Twenty20 Internationals player (2022 - 2023/24, 16 matches)Twenty20 matches player (2022 - 2023/24, 16 matches)"
893369,J Allen (Jaimin Allen),JA Davies,BRA,"Twenty20 Internationals player (2019/20, 2 matches)Twenty20 matches player (2019/20, 2 matches)"
1282072,JE Allen (Jade Allen),JA Davies,AUS,"Women's Twenty20 player (2021/22 - 2024/25, 11 matches)"
256484,Al Maseera Jahangir,JA Davies,UAE,"Women's One-Day Internationals player (2025/26, 3 matches)Women's Twenty20 Internationals player (2023 - 2025/26, 10 matches)Women's Twenty20 player (2023 - 2025/26, 13 matches)"
1207340,JC Aly (Jamie Aly),JA Davies,MWI,Women's Twenty20 Internationals official (2019/20)Women's Twenty20 official (2019/20)
1437202,Amal Jacob,JA Davies,HUN,"Twenty20 Internationals player (2024 - 2025, 16 matches)Twenty20 matches player (2024 - 2025, 16 matches)"
1429906,O Amarjargal (Oyunsuvd Amarjargal),JA Davies,MNG,"Women's Twenty20 Internationals player (2024 - 2025, 22 matches)Women's Twenty20 player (2024 - 2025, 22 matches)"
1499369,Amaya Rajapaksha,JA Davies,ITA,"Women's Twenty20 Internationals player (2025, 3 matches)Women's Twenty20 player (2025, 3 matches)"
48118,AMJG Amerasinghe (Jayantha Amerasinghe),JA Davies,SL,"Test matches player (1983/84, 2 matches)Under-19s Youth One-Day Internationals official (2009/10)Twenty20 matches official (2011 - 2011/12)"
332980,CJA Amini (Charles Amini),JA Davies,PNG,"One-Day Internationals player (2014/15 - 2023, 49 matches)Twenty20 Internationals player (2015 - 2024, 59 matches)Combined Test, ODI and T20I player (2014/15 - 2024)Under-19s Youth One-Day Internationals player (2007/08 - 2012, 13 matches)Twenty20 matches player (2013/14 - 2024, 71 matches)"
1500157,Amir Javed,JA Davies,AUT,Twenty20 Internationals official (2025)Twenty20 matches official (2025)
39745,Amjad Ali,JA Davies,UAE/PAK,"One-Day Internationals player (2008 - 2015/16, 17 matches)Twenty20 Internationals player (2013/14 - 2015/16, 5 matches)Combined Test, ODI and T20I player (2008 - 2015/16)Twenty20 matches player (2010 - 2015/16, 8 matches)"
25613,Amjad Javed,JA Davies,UAE,"One-Day Internationals player (2008 - 2017, 15 matches)Twenty20 Internationals player (2013/14 - 2017, 22 matches)Combined Test, ODI and T20I player (2008 - 2017)Twenty20 matches player (2010 - 2017, 37 matches)"
663413,Amjad Khan,JA Davies,UAE,"Twenty20 Internationals player (2015/16 - 2016/17, 4 matches)Twenty20 matches player (2015/16 - 2016/17, 4 matches)"
554068,Amjad Mahboob,JA Davies,SGP,"Twenty20 Internationals player (2019 - 2023, 30 matches)Twenty20 matches player (2019 - 2023, 30 matches)"
1194056,Amjad Sher,JA Davies,FIN,"Twenty20 Internationals player (2019 - 2025, 40 matches)Twenty20 matches player (2019 - 2025, 40 matches)"
223446,Amjad Waqas,JA Davies,PAK,"Twenty20 matches player (2005/06 - 2012/13, 13 matches)"
1050053,Amna Jamal,JA Davies,SGP,"Women's Twenty20 Internationals player (2019, 4 matches)Women's Twenty20 player (2019, 4 matches)"
376245,J Anand (Jagrit Anand),JA Davies,IND,"Twenty20 matches player (2011/12 - 2014/15, 15 matches)"
26797,Anand Rajan,JA Davies,IND,"Under-19s Youth One-Day Internationals player (2004/05 - 2005/06, 6 matches)Twenty20 matches player (2006/07 - 2013, 31 matches)"
914477,T Anantharajah (Thursaanth Anantharajah),JA Davies,CAN,"Under-19s Youth One-Day Internationals player (2015/16, 4 matches)"
362044,J Anderson (Jason Anderson),JA Davies,BER,"Twenty20 matches player (2011/12, 9 matches)"
8608,JM Anderson (James Anderson),JA Davies,ENG,"Test matches player (2003 - 2024, 188 matches)One-Day Internationals player (2002/03 - 2014/15, 194 matches)Twenty20 Internationals player (2006/07 - 2009/10, 19 matches)Combined Test, ODI and T20I player (2002/03 - 2024)Under-19s Youth Test matches player (2001, 3 matches)Twenty20 matches player (2004 - 2025, 58 matches)"
1143148,Andre Jarju,JA Davies,GMB,"Twenty20 Internationals player (2022/23 - 2024/25, 11 matches)Twenty20 matches player (2022/23 - 2024/25, 11 matches)"
779619,Anjali Chand,JA Davies,NEP,"Women's Twenty20 Internationals player (2019/20, 3 matches)Women's Twenty20 player (2019/20, 3 matches)"
960673,K Anjali Sarvani (Anjali Sarvani),JA Davies,IND,"Women's Twenty20 Internationals player (2022/23, 6 matches)Women's Twenty20 player (2022/23 - 2024/25, 20 matches)"
1434194,Anjali Soni,JA Davies,BEL,"Women's Twenty20 Internationals player (2024, 1 match)Women's Twenty20 player (2024, 1 match)"
1257784,G Anjana (Gihan Anjana),JA Davies,SL,"Twenty20 matches player (2022, 7 matches)"
1175614,H Anjana (Hasindu Anjana),JA Davies,SL,"Twenty20 matches player (2018/19, 1 match)"
23800,S Anjaria (Soham Anjaria),JA Davies,CAN,"Under-19s Youth One-Day Internationals player (2001/02 - 2003/04, 11 matches)"
1082745,Anjar Tadarus,JA Davies,INA,"Twenty20 Internationals player (2022/23 - 2025/26, 73 matches)Twenty20 matches player (2022/23 - 2025/26, 73 matches)"
316306,Ansar Javed,JA Davies,PAK,"Twenty20 matches player (2009 - 2014/15, 11 matches)"
8923,JE Anyon (James Anyon),JA Davies,ENG,"Twenty20 matches player (2005 - 2014, 26 matches)"
24857,GJAF Aponso (Flavian Aponso),JA Davies,NED,"One-Day Internationals player (1995/96, 5 matches)"
716687,Aqib Javed,JA Davies,PAK,"Twenty20 matches player (2013/14 - 2015/16, 6 matches)"
960369,Armaan Jaffer,JA Davies,IND,"Under-19s Youth One-Day Internationals player (2015/16, 6 matches)Twenty20 matches player (2016/17, 1 match)"
1447747,SM Arooja (Stella Arooja),JA Davies,MLT,"Women's Twenty20 Internationals player (2024 - 2025, 11 matches)Women's Twenty20 player (2024 - 2025, 11 matches)"
1320549,Arslan Amjad,JA Davies,EST,"Twenty20 Internationals player (2022 - 2025, 28 matches)Twenty20 matches player (2022 - 2025, 28 matches)"
26291,J Arunkumar (Jagadeesh Arunkumar),JA Davies,IND,"Under-19s Youth Test matches player (1994, 2 matches)Under-19s Youth One-Day Internationals player (1993/94 - 1994, 4 matches)Twenty20 matches player (2006/07 - 2007/08, 7 matches)"
1512065,Asif Javed,JA Davies,BHR,"Twenty20 Internationals player (2025/26, 7 matches)Twenty20 matches player (2025/26, 7 matches)"
1475816,Aslan Jafri,JA Davies,SGP,"Twenty20 Internationals player (2024/25 - 2025/26, 10 matches)Twenty20 matches player (2024/25 - 2025/26, 10 matches)"
1295842,C Kellaway (Campbell Kellaway),C Kellaway,AUS,"Under-19s Youth One-Day Internationals player (2021/22, 6 matches)Twenty20 matches player (2022/23 - 2025/26, 21 matches)"
4613,AN Connolly (Alan Connolly),C Connolly,AUS,"Test matches player (1963/64 - 1970/71, 29 matches)One-Day Internationals player (1970/71, 1 match)Combined Test, ODI and T20I player (1963/64 - 1970/71)"
1210488,CPL Connolly (Cooper Connolly),C Connolly,AUS,"Test matches player (2024/25, 1 match)One-Day Internationals player (2024 - 2025/26, 8 matches)Twenty20 Internationals player (2024 - 2025/26, 11 matches)Combined Test, ODI and T20I player (2024 - 2025/26)Under-19s Youth One-Day Internationals player (2019/20 - 2021/22, 8 matches)Twenty20 matches player (2022/23 - 2026, 53 matches)"
257505,J Connolly (Joe Connolly),C Connolly,IRE,Women's One-Day Internationals official (2006)
696849,JM Connolly (Jonathan Connolly),C Connolly,ZIM,"Under-19s Youth One-Day Internationals player (2016/17 - 2017/18, 10 matches)"
776695,MJJ Critchley (Matt Critchley),MJJ Critchley,ENG,"Twenty20 matches player (2016 - 2025, 155 matches)"
494838,RP Kellepotha (Ruwantha Kellepotha),RP Kellepotha,SL,"Twenty20 matches player (2022/23 - 2023/24, 3 matches)"
1123718,SH Johnson (Spencer Johnson),SH Johnson,AUS/ITA,"One-Day Internationals player (2023/24 - 2024/25, 5 matches)Twenty20 Internationals player (2023/24 - 2024/25, 8 matches)Combined Test, ODI and T20I player (2023/24 - 2024/25)Twenty20 matches player (2022/23 - 2025, 71 matches)"
362710,DA Payne (David Payne),DA Payne,ENG,"One-Day Internationals player (2022, 1 match)Under-19s Youth Test matches player (2010, 1 match)Under-19s Youth One-Day Internationals player (2009 - 2010, 13 matches)Under-19s Youth Twenty20 Internationals player (2009 - 2010, 3 matches)Twenty20 matches player (2010 - 2026, 234 matches)"
